Fiscal Year,Employer,Total Approval,NAICS
2022,FLAGSHIP LABS 85 INC,4,54
2022,FLAGSHIP PIONEERING INC,9,52
2022,FLARE THERAPEUTICS INC,24,54
2022,FLASHTECH CONSULTING SERVICES INC,4,54
2022,FLAWLESS AI INC,7,54
2022,FLC TECHNOLOGY GROUP INC,21,33
2022,FLEMINGTON ADULT DAY CARE CENTER LLC,11,62
2022,FLEX COLLEGE RESOURCE CENTERS DBA,27,61
2022,FLEX OFFERS COM LLC,3,54
2022,FLEXCOMPUTE INC,9,54
2022,FLEXE INC,34,49
2022,FLEXIV ROBOTICS INC,11,54
2022,FLEXIVAN LEASING LLC,22,53
2022,FLEXPORT INC,91,54
2022,FLEXY CUSTOM APPAREL LLC,5,44
2022,FLH INC DBA ROYAL ENGINEERING,15,54
2022,FLIGHT CENTRE TRAVEL GROUP USA INC,2,56
2022,FLIGHT CLUB NEW YORK LLC,11,99
2022,FLIGHTWARE INC,1,54
2022,FLINT HILLS RESOURCES LC,25,32
2022,FLIP TECHNOLOGY CORPORATION,10,51
2022,FLIPT LLC,13,52
2022,FLO-TITE INC VALVES & CONTROLS,14,33
2022,FLOCK FREIGHT INC,9,48
2022,FLORENCE DARLINGTON TECHNICAL COLLEGE,23,61
2022,FLORENCE UNIFIED SCHOOL DISTRICT 1,12,61
2022,FLORIDA ATLANTIC UNIVERSITY,38,61
2022,FLORIDA CONFERENCE OF SEVENTH DAY ADVENTISTS,2,81
2022,FLORIDA ENGINEERING LLC,9,54
2022,FLORIDA HEALTH SCIENCES CTR INC,7,62
2022,FLORIDA KIDNEY PHYSICIANS LLC,13,62
2022,FLORIDA PENINSULA MANAGERS LLC,14,52
2022,FLORIDA POLYTECHNIC UNIIVERSITY,44,61
2022,FLORIDA SOUTHWESTERN STATE COLLEGE,93,61
2022,FLOSSDENT PC,25,62
2022,FLOW COMMERCE INC,3,54
2022,FLOWSERVE U S INC,8,33
2022,FLOWSERVE US INC,24,33
2022,FLSMIDTH INC,12,54
2022,FLUID MANAGEMENT INC,21,11
2022,FLUTURA BUSINESS SOLUTIONS LLC,3,54
2022,FLUX MARINE LTD,7,54
2022,FLUXERGY INC.,3,54
2022,FLUXTEK SOLUTIONS INC,26,54
2022,FLY GATEWAY AVIATION INSTITUTE,17,61
2022,FLYNN CONSTRUCTION INC,14,23
2022,FMC TECHNOLOGIES INC,21,33
2022,FMT CONSULTANTS,16,54
2022,FOCUS OPERATING LLC,4,52
2022,FOCUSAI INC,11,42
2022,FOGHORN SYSTEMS INC,4,51
2022,FOGHORN THERAPEUTICS INC,148,54
2022,FOLIO FINANCIAL INC,4,52
2022,FOLOR INC,7,23
2022,FONTENOY ENGINEERING INC,32,54
2022,FOOD VENTURES N AM INC DBA WILD,9,31
2022,FOOTBRIDGE CONSULTING LLC,13,54
2022,FORCE OPTIMIZED LLC DBA FORTIMIZE,10,52
2022,FORD & HARRISON LLP DBA FORDHARRIS,32,54
2022,FORDHAM BEDFORD HOUSING CORP,19,53
2022,FORDHAM UNIVERSITY,30,61
2022,FORELLA GROUP LLC,24,54
2022,FORENSIC TRAUMA CONSULTANTS INC,2,54
2022,FOREST CREEK CAPITAL LLC,10,52
2022,FORGE ARCHITECTURE,77,54
2022,FORIS INC DBA CRYPTO.COM,6,52
2022,FORMFACTOR INC,43,33
2022,FORMOSA PLASTICS CORPORATION USA,14,32
2022,FORREST GEN HOSP D/B/A PINE GROVE,3,62
2022,FORRESTER RESEARCH INC,24,54
2022,FORT SCOTT COMMUNITY COLLEGE,17,61
2022,FORTIRA INC,11,54
2022,FORTUNE ENERGY WHOLESALE LLC,24,42
2022,FORTUNE MINDS INC,14,54
2022,FORUM ABSOLUT INC DBA FORUM ABSOLUTE CAPITAL PARTNERS,16,53
2022,FORVIS LLP,13,54
2022,FORZA XI INC,8,54
2022,FOSTER GARVEY PC,21,54
2022,FOUND HEALTH INC,13,81
2022,FOUNDATION CAPITAL LLC,2,52
2022,FOUNDATION MEDICAL GROUP INC,46,62
2022,FOUR COLORS TECHNOLOGY LLC,17,54
2022,FOUR SEASONS PRODUCE INC,13,42
2022,FOUR TWENTY SEVEN INC,7,54
2022,FOUR80 INC,23,54
2022,FOVEONICS IMAGING TECH DBA,2,54
2022,FOX CORPORATION,9,51
2022,FOX REHABILITATION SVCS LLC DBA,5,62
2022,FOXCONN ASSEMBLY LLC,115,33
2022,FOXCONN CORPORATION,21,54
2022,FOXCONN/HON HAI LOGISTICS CA LLC,3,54
2022,FOXPASS INC,3,54
2022,FPC BUILDERS INC,14,99
2022,FRACTAL ANALYTICS INC,70,54
2022,FRAGRANCEX COM INC,4,44
2022,FRAMATOME INC,24,22
2022,FRAMESTORE INC,13,54
2022,FRAMINGHAM PUBLIC SCHOOLS,9,61
2022,FRANCHISE INFO SVCS INC DBA FRANDA,27,54
2022,FRANCHISE WORLD HEADQUARTERS LLC,11,72
2022,FRANCIS MARION UNIVERSITY,13,61
2022,FRANCISCAN ALLIANCE INC D/B/A FRAN,30,62
2022,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,31,62
2022,FRANCISCO FERNANDEZ LAW GROUP PLLC,2,54
2022,FRANKLIN TOWNE CHARTER HIGH SCHOOL,6,61
2022,FRAUNHOFER USA INC,12,54
2022,FRAUSCHER SENSOR TECHNOLOGY USA,14,54
2022,FRAZIER SERVICE COMPANY,4,23
2022,FRED HUTCHINSON CANCER RESEARCH CE,69,99
2022,FREDERICK GOLDMAN INC,2,33
2022,FREDERICKS MICHAEL & CO,11,52
2022,FREDONIA INC,8,48
2022,FREDRIC RIEDERS FAMILY FOUNDATION,91,62
2022,FREEDMAN MEMORIAL CARDIOLOGY LLC,7,62
2022,FREEDOM CONSULTING GROUP INC,11,54
2022,FREEDOM DEBT RELIEF LLC,44,54
2022,FREEDOM FINANCIAL NETWORK FUNDING,36,52
2022,FREEDOM MANAGEMENT SERVICES LLC DBA PROSTHETIC ORTHOTIC SOLUTIONS INTERNATIONAL,11,62
2022,FREEDOM MORTGAGE CORPORATION,64,52
2022,FREEDOMPAY INC,6,52
2022,FREEFLY SYSTEMS INC,22,54
2022,FREEPOINT COMMODITIES LLC,5,52
2022,FREEPORT MCMORAN BAGDAD INC,14,21
2022,FREEPORT SCHOOL DISTRICT 145,8,61
2022,FREEWAY MUSIC LLC,8,61
2022,FREIGHTLINER CUSTOM CHASSIS CORPORATION,7,33
2022,FRESCODATA LLC,10,54
2022,FRESH AIR MANUFACTURING COMPANY FAMCO,7,33
2022,FRESH DIRECT LLC,27,44
2022,FRESH POND PHYSICAL THERAPY PC,6,62
2022,FRESH U CORP,39,44
2022,FRESHDENT PC,6,62
2022,FRESHOP INC,25,54
2022,FREUDENBERG BATTERY POWER SYSTEMS LLC,15,33
2022,FREYR INC,20,99
2022,FRIED FRANK HARRIS SHRIVER & JACOB,18,54
2022,FRIEDLANDER CHERWON CAPPER LLP,7,54
2022,FRIENDS INSURANCE AGENCY II LLC,5,52
2022,FRIENDS OF FAMILY HEALTH CENTER,22,62
2022,FRIENDS OF THE HIGH LINE INC,30,81
2022,FRIENDSHIP PUBLIC CHARTER SCHOOL,15,61
2022,FRIENDWELL MANAGEMENT USA LLC,158,53
2022,FRIO REGIONAL HOSPITAL,7,62
2022,FRONTAPP INC,21,51
2022,FRONTIER COMMUNICATIONS PARENT INC,40,99
2022,FRONTIER SCIENCE AND TECH RESEARCH,10,99
2022,FRONTIERS ACADEMY,8,61
2022,FRORE SYSTEMS INC,9,33
2022,FSTECK LLC,14,54
2022,FSTONE TECHNOLOGIES LLC,7,54
2022,FSY ARCHITECTS INC,55,54
2022,FTD LLC,22,45
2022,FTI CONSULTING TECHNOLOGY LLC,20,54
2022,FTL  INC,5,42
2022,FUBOTV INC,17,51
2022,FUJIFILM DIMATIX INC,35,32
2022,FUJIFILM DIOSYNTH BIOTECHNOLOGIES CALIFORNIA INC,31,32
2022,FUJIFILM ELECTRONIC MATERIALS USA INC,34,32
2022,FULCRUM CONSULTING INC DBA CONTINE,37,54
2022,FULCRUM DIGITAL INC,301,54
2022,FULFIL SOLUTIONS INC,39,54
2022,FULING PLASTIC USA INC,3,32
2022,FULL CIRCLE SAIPAN LLC,2,42
2022,FULL POTENTIAL SOLUTIONS LLC,28,56
2022,FULLBEAUTY BRANDS MANAGEMENT SERVI,7,45
2022,FULTON THERMAL CORPORATION,3,33
2022,FUND CALIFONRIA LLC,110,52
2022,FUND EVALUATION GROUP LLC,7,52
2022,FUND THAT FLIP INC,4,53
2022,FUOCO INTERNATIONAL CORP,30,72
2022,FURTHER ENTERPRISE SOLUTIONS LLC,159,99
2022,FUSE TECHNOLOGIES INC,14,56
2022,FUSEMACHINES INC,2,54
2022,FUSION GLOBAL SOLUTIONS LLC,16,54
2022,FUSION INTL CO,37,44
2022,FUSION LIFE SCIENCES TECHNOLOGIES,92,54
2022,FUTAMURA USA INC,17,32
2022,FUTEK ADVANCED SENSOR TECHNOLOGY INC,9,33
2022,FUTONG CONTAINER TRANSPORTATION CO LTD,4,48
2022,FUTURE AI INC D B A VUBI AI,1,51
2022,FUTURE FACILITIES INC,15,54
2022,FUTURE FIRM PLLC,8,54
2022,FUTURE GROUP HOLDING CORPORATION,5,52
2022,FUTURE TECHNOLOGIES INC,8,54
2022,FUTURERX LLC,13,51
2022,FUZZY MATH LLC,19,54
2022,FX PUBLICATIONS INC,10,51
2022,FXCOLLABORATIVE ARCHITECTS LLP,5,54
2022,FYUSION INC,7,54
2022,G AND I CONSULTING GROUP INC,4,54
2022,G E INDUSTRIAL SUPPLIES INC,2,42
2022,G G DRUGS LLC,6,44
2022,GA DEPT OF NATURAL RESOURCES EPD,40,92
2022,GADSDEN REGIONAL PHYSICIAN GROUP PRACTICE,2,62
2022,GAIA HERBS INC,4,32
2022,GAINSIGHT INC,42,54
2022,GAINSYSTEMS INC,2,51
2022,GALATA CHEMICALS LLC,3,32
2022,GALATEA ASSOCIATES LLC,15,54
2022,GALAXY INVESTMENT PARTNERS LLC,4,52
2022,GALDERMA LABORATORIES L P,3,32
2022,GALEN HOSP ALASKA INC D/B/A ALASKA,203,62
2022,GALLAGHER & ASSOCIATES LLC,14,99
2022,GALLOP GLOBAL INC,33,99
2022,GALOIS INC,23,54
2022,GAMBRO RENAL PRODUCTS INC,59,33
2022,GAMESTOP INC,101,51
2022,GAMMA AEROSPACE LLC,7,33
2022,GAMMA USA INC,6,23
2022,GANDARA MENTAL HEALTH CENTER INC,51,62
2022,GANNETT FLEMING ENGRS & ARCHITECTS,6,54
2022,GANNETT SATELLITE INFORMATION NETWORK LLC,24,54
2022,GANNON UNIVERSITY,16,61
2022,GARDNER DENVER INC DBA INGERSOLL RAND INC,50,33
2022,GARDNER FAMILY HEALTH NETWORK,23,62
2022,GARHWAL LLC DBA GREENWOOD ANIMAL HOSPITAL,4,54
2022,GARLAND K DAVIS DDS,4,62
2022,GARLAND LLC DBA GARLAND FOOD,28,42
2022,GARNET HEALTH DOCTORS PC,8,62
2022,GARRISON MEMORIAL HOSP D/B/A CHI S,15,62
2022,GARTNER INC,69,54
2022,GARY PLASTIC PACKAGING CORP,9,54
2022,GATE 1 LTD,24,56
2022,GATES CORPORATION,15,33
2022,GATEWAY PEDIATRIC THERAPY LLC,3,62
2022,GATEWAY SCIENCE ACADEMY ST LOUIS,238,61
2022,GATEWAYS REHABILITATION LLC,22,62
2022,GATHI ANALYTICS LLC,25,54
2022,GAW CAPITAL ADVISORS USA LLC,4,53
2022,GAW PAPER COATING SYSTEMS INC,4,32
2022,GAWFCO ENTERPRISES INC,6,45
2022,GBNY PRODUCTIONS INC,27,42
2022,GBP FINANCIAL SOLUTIONS LLC,31,54
2022,GC1 VENTURES LLC,11,54
2022,GCAM2 LLC,27,54
2022,GCI GENERAL CONTRACTORS,9,23
2022,GCP GLOBAL CLINICAL PROS LLC,15,99
2022,GDA LUMA CAPITAL MANAGEMENT LP,7,52
2022,GDN INFOTECH INC,21,54
2022,GDS LINK LLC,6,54
2022,GE DIGITAL HOLDINGS LLC,37,54
2022,GE HEALTHCARE IITS USA CORP,71,33
2022,GE MEDICAL SYSTEMS LLC,48,33
2022,GEBRUDER WEISS INC,3,48
2022,GEISINGER MEDICAL CENTER,18,62
2022,GELBER GROUP LLC,3,52
2022,GELLFAM MANAGEMENT CORPORATION,76,56
2022,GEM LAB LLC,22,54
2022,GEMS SENSORS INC,24,33
2022,GENE UNIVERSAL INC,17,42
2022,GENERAL ASSEMBLY SPACE INC,9,61
2022,GENERAL ATLANTIC SERVICE COMPANY L P,15,52
2022,GENERAL BOARD OF GLOBAL MINISTRIES,16,81
2022,GENERAL CABLE INDUSTRIES INC,4,33
2022,GENERAL LOGISTICS SYSTEMS US INC,1,56
2022,GENERAL REINSURANCE CORPORATION,41,52
2022,GENERAL STIM INC,5,33
2022,GENERATOR MEDIA AND ANALYTICS,3,54
2022,GENESIS GLOBAL TRADING INC,5,52
2022,GENEVA TRADING USA LLC,20,52
2022,GENISYS TECHNOLOGIES INC,26,54
2022,GENIUS MINDS LLC,23,54
2022,GENNAO BIO INC,8,54
2022,GENOVA TECHNOLOGIES,7,54
2022,GENPRO ENERGY SOLUTIONS LLC,1,23
2022,GENTHERM INCORPORATED,30,33
2022,GENTIS SOLUTIONS LLC,21,54
2022,GENTLE CARING DENTISTRY OF FREMONT,5,62
2022,GENUENT GLOBAL LLC,16,54
2022,GENUITY SCIENCE INC FKA WUXI NEXTC,1,54
2022,GENWORTH NORTH AMERICA CORPORATION,16,52
2022,GEO LOGIC SYSTEMS CORP,11,54
2022,GEODIGITAL INTERNATIONAL CORPORATION,4,54
2022,GEONAMIC SYSTEMS INC,57,54
2022,GEONEXUS TECHNOLOGIES LLC,9,54
2022,GEORGE XU CPA P C,10,54
2022,GEORGIA DEFAULT GROUP LLC,6,52
2022,GEORGIA GWINNETT COLLEGE,2,61
2022,GEORGIA INSTITUTE OF TECHNOLOGY,7,61
2022,GEORGIA IT INC,19,54
2022,GEORGIA PACIFIC LLC,116,32
2022,GEORGIA SOUTHERN UNIV,25,61
2022,GEORGIA SOUTHWESTERN STATE UNIVERS,7,61
2022,GEORGIASOFT INC  DBA ABBEY LABS,3,51
2022,GEOTECHNO LLC,26,51
2022,GERACI LAW LLC,12,54
2022,GERALD METALS LLC,7,52
2022,GERBER KAWASAKI INC,7,52
2022,GERRY J CASAZZA DMD AND ASSOCIATES INC D/B/A FUTURE OF DENTISTRY,15,62
2022,GESICK CONCRETE INC,13,23
2022,GETAROUND INC,31,44
2022,GETIDA LLC,5,54
2022,GETSWIFT INC,1,54
2022,GETWELLNETWORK INC,16,54
2022,GEVAL6 INC,11,54
2022,GF LINAMAR LLC,12,33
2022,GHIDOTTI BERGER LLP,2,54
2022,GHM DENTAL PLLC DBA CHERRY HILL,32,62
2022,GIATTINA AYCOCK ARCHITECTURE STUDIO INC,66,54
2022,GIC REAL ESTATE INC,53,52
2022,GIGAIO NETWORKS INC,2,51
2022,GIGAJOT TECHNOLOGY INC,7,54
2022,GILDER GAGNON HOWE CO LLC,4,52
2022,GILSANZ MURRAY STEFICEK LLP ENGINE,14,54
2022,GINER INC,2,54
2022,GINGER IO INC,17,54
2022,GIRLS WRITE NOW INC,1,81
2022,GITI TIRE R&D CENTER NA INC,14,54
2022,GIVAUDAN FLAVORS CORPORATION,15,54
2022,GIVE CHANCES INC,7,81
2022,GKD INDEX PARTNERS LLC DBA ALERIAN,3,52
2022,GKN DRIVELINE NEWTON LLC,5,33
2022,GLANBIA NUTRITIONALS SERVICES LLC,10,42
2022,GLANCEY ROCKWELL & ASSOCIATES,8,54
2022,GLASSDOOR INC,68,51
2022,GLAXOSMITHKLINE LLC,65,32
2022,GLEMSER TECHNOLOGIES CORPORATION,16,54
2022,GLENDALE UNIFIED SCHOOL DISTRICT,3,61
2022,GLENMARK PHARMACEUTICALS USA INC,7,42
2022,GLMV ARCHITECTURE INC,9,54
2022,"GLOBAL CFS, INC.",2,48
2022,GLOBAL CLOUD LTD,24,54
2022,GLOBAL COMMUNICATION SEMICONDUCTORS LLC,8,33
2022,GLOBAL COMMUNICATION SERVICES INC,6,62
2022,GLOBAL DATA PUBLICATIONS INC,2,54
2022,GLOBAL DCM INC,25,48
2022,GLOBAL GP LLC,4,45
2022,GLOBAL HOTEL MANAGEMENT LLC,36,56
2022,GLOBAL IMPACT INVESTING NETWORK,6,81
2022,GLOBAL INDUSTRY ANALYSTS INC,6,54
2022,GLOBAL INFORMATION SERVICES INC,35,54
2022,"GLOBAL INVESTMENT AND DEVELOPMENT, LLC",4,52
2022,GLOBAL IT SOLUTIONS LLC,6,54
2022,GLOBAL NETWORK TECHNOLOGY INC,13,54
2022,GLOBAL PRIVATE CAPITAL ASSN DBA LA,23,81
2022,GLOBAL RCG INC,24,52
2022,GLOBAL SOFTWARE LLC D/B/A INSIGHTSOFTWARE.COM,8,51
2022,GLOBAL SOFTWARE RESOURCES INC,8,54
2022,GLOBAL SPORTS RESORTS LLC,7,71
2022,GLOBAL SUMI TECHNOLOGIES INC,31,54
2022,GLOBAL TAX MANAGEMENT INC,60,54
2022,GLOBALITY INC,19,54
2022,GLOBALLOGIC INC,285,54
2022,GLOBALPOINT INC,64,54
2022,GLOBANT IT SERVICES CORP,19,54
2022,GLOBE 2 TECHNOLOGIES INC,21,54
2022,GLOBEFLEX CAPITAL L P,16,52
2022,GLOBULE-TECH LLC,3,54
2022,GLOBUS DENTAL CARE SPRINGFIELD PC,387,62
2022,GLOBUS IT INCORPORATED,2,54
2022,GLOTEL INC,9,54
2022,GLOW NETWORKS INC,31,99
2022,GLU MOBILE INC,11,51
2022,GLW SPECIALTY LLC D B A REDLEGG,3,54
2022,GLYCOSYN LLC,13,54
2022,GMA SOFT INC,13,54
2022,GMED NORTH AMERICA INC,3,54
2022,GMTO CORP,6,92
2022,GN AUDIO USA INC DBA JABRA,4,33
2022,GOBRANDS INC D/B/A GOPUFF,3,45
2022,GOCOOL INCORPORATION,6,54
2022,GODADDY MEDIA TEMPLE INC,6,51
2022,GODFREY DADICH PARTNERS LLC,6,54
2022,GOERTEK ELECTRONICS INC,11,33
2022,GOIN TECHNOLOGY INC DBA OSCARMIKE,6,54
2022,GOJO INDUSTRIES INC,6,32
2022,GOKATECH INC,22,54
2022,GOLD 2018 LLC,21,53
2022,GOLD COAST IT SOLUTIONS LLC,8,54
2022,GOLD TECHNOLOGIES INC,4,33
2022,GOLD WYNN ASSET MANAGEMENT LLC,4,53
2022,GOLDEN BRIDGE INTERNATIONAL INC,10,48
2022,GOLDEN BRIDGE INTERNATIONAL INVESTMENT INCORPORATION,14,53
2022,GOLDEN CASTLE ADHC CENTER INC,18,62
2022,GOLDEN ENTROPY MARKETING INC D/B/A,10,54
2022,GOLDEN GATE UNIVERSITY,9,61
2022,GOLDEN RULE SCHOOLS INC,40,61
2022,GOLDEN TECH SYSTEMS INC,55,54
2022,GOLDENAGE TRADING INC,33,42
2022,GOLDENCHAIN LLC,17,52
2022,GOLDFRAME LLC,11,99
2022,GOLDLINE TECHNOLOGIES INC,17,54
2022,GOLDMAN PROPERTY MANAGEMENT LLC,2,53
2022,GOLDMAN SACHS BANK USA,196,52
2022,GOLDSTEIN AND ASSOCIATES LLC,4,92
2022,GOLF & TENNIS PRO SHOP INC,7,45
2022,GONZALEZ ARCHITECTS,13,54
2022,GOOD CHEF RESTAURANT LLC,16,72
2022,GOOD MANAGER HOLDINGS INC,8,45
2022,GOOD SAMARITAN REGIONAL HEALTH CENTER D/B/A SSM HEALTH GOOD SAMARITAN HOSPITAL,10,62
2022,GOODLEAP LLC,15,52
2022,GOOGLE LLC,8509,54
2022,GORDIAN,8,54
2022,GORDIAN MEDICAL INC,11,62
2022,GORING & STRAJA ARCHITECTS,2,54
2022,GOSPEL LIGHT MENNONITE CHURCH MEDICAL A PLAN DBA LIBERTY HEALTHSHARE INC,6,52
2022,GOSUN INC,6,33
2022,GOTION INC,12,54
2022,GOVAN SYSTEMS INC,44,54
2022,GOVERNMENT BRANDS HOLDCO INC,8,54
2022,GOVERNMENT SYSTEMS TECH INC,22,54
2022,GOVERNORS STATE UNIVERSITY,6,61
2022,GOVYRL INC,6,54
2022,GP SERVICES 1 LLC,1,81
2022,GPK FUND II LLC,54,53
2022,"GRACE & NAEEM UDDIN, INC.",10,54
2022,GRADIENT AI CORP,67,54
2022,GRADUATE MGMT ADMISSION COUNCIL,27,81
2022,GRADY HEALTH SYSTEM,14,62
2022,GRAFTEK IMAGING INC,13,54
2022,GRAHAM CAPITAL MANAGEMENT LP,29,52
2022,GRAIL LLC,35,54
2022,GRAILED INC,29,45
2022,GRAINGER MANAGEMENT LLC,70,81
2022,GRAND ISLAND PUBLIC SCHOOLS,37,61
2022,GRANDARMY LLC,2,54
2022,GRANDVILLE CALVIN CHRISTIAN SCHOOLS,7,61
2022,GRANITE SCHOOL DISTRICT,204,61
2022,GRANT LEADING TECHNOLOGY LLC,23,54
2022,GRANULATION TECHNOLOGY INC,34,32
2022,GRAPHCORE INC,5,33
2022,GRASSROOT TECHNOLOGIES INC,3,54
2022,GRATA INC,24,51
2022,GRAVES LAW GROUP LLC,4,54
2022,GRAVOC ASSOCIATES INC,20,54
2022,GRAY & MICHELLE EXPORT LLC,44,52
2022,GRAYMONT WESTERN US INC,197,21
2022,GRAYVER LAW GROUP PC,3,54
2022,GREAT LAKES ADVISORS LLC,7,55
2022,GREAT LAKES TECHNOLOGIES LLC,16,42
2022,GREAT PLAINS OF SABETHA INC DBA SABETHA COMMUNITY HOSPITAL,5,62
2022,GREATBATCH LTD,8,42
2022,GREATWALL INC,7,52
2022,GREEK ORTHODOX CATHEDRAL OF THE ANNUNCIATION,51,81
2022,GREEN CONCEPT CONSTRUCTION,22,23
2022,GREEN HILLS SOFTWARE LLC,7,33
2022,GREEN LEAF CONSULTING GROUP INC,5,54
2022,GREEN PASTURE INTERNATIONAL INC,12,11
2022,GREEN REVOLUTION COOLING INC,5,54
2022,GREENACRES FOUNDATION,1,61
2022,GREENBERG TRAURIG LLP,136,54
2022,GREENBRIER SCH DIST DBA GREENBRIER,5,99
2022,GREENE COUNTY BOARD OF EDUCATION,18,61
2022,GREENER PASTURES MANAGEMENT CORP,3,42
2022,GREENHECK FAN CORPORATION,3,33
2022,GREENLIGHT TRAFFIC ENGINEERING LLC,4,54
2022,GREENLITE TECHNOLOGIES INC,57,54
2022,GREENSHINE NEW ENERGY LLC,1,99
2022,GREENSKY ADMINISTRATIVE SERVICES L,35,52
2022,GREENWICH HOSPITALITY CORPORATION,11,72
2022,GREENWORKS PC,5,54
2022,GREGORY FILLAS & BUSCHAUER LLP,13,54
2022,GRENIER ENGINEERING,3,54
2022,GREYSTONE SERVICING COMPANY LLC F/K/A GREYSTONE SERVICING CORPORATION INC,12,52
2022,GRIDBRIDGE INC,14,99
2022,GRIDIRON INSURANCE UNDERWRITERS INC,62,52
2022,GRIDX INC,54,54
2022,GRIFFIN FACULTY PHYSICIANS INC,15,62
2022,GRIFOLS DIAGNOSTIC SOLUTIONS INC,2,54
2022,GRIPPLE INCORPORATED,1,33
2022,GROUND PENETRATING RADAR SYSTEMS,48,54
2022,GROUP FOR THE RESEARCH OF ITERATIV,4,54
2022,GROUP PMX LLC,14,23
2022,GROUP RMC MANAGEMENT INC,2,53
2022,GROUPA LLC,2,51
2022,GROWBIZ SERVICES INC,7,54
2022,GRUBHUB HOLDINGS INC,136,54
2022,GRUBMARKET INC,11,45
2022,GRW ENGINEERS INC,8,54
2022,GRYPHON NETWORKS CORP,7,99
2022,GS GROUP US INC,11,54
2022,GSMK TAX LLC,238,54
2022,GSN GAMES INC,10,51
2022,GTB AGENCY LLC,7,54
2022,GTCOM TECHNOLOGY CORPORATION,4,54
2022,GU EAGLE AMERICA INC,28,33
2022,GUADALUPE RADIO,36,51
2022,GUADALUPE VALLEY ELECTRIC COOPERATIVE INC,9,22
2022,GUARANTR INC DBA THE GUARANTORS,5,52
2022,GUESS INC,21,44
2022,GUIDED PARTICLE SYSTEMS,2,54
2022,GUIDEMARK HEALTH INC,31,54
2022,GUIDEWIRE SOFTWARE INC,113,51
2022,GUILFORD SPECIALTY GROUP INC DBA IFG COMPANIES,4,52
2022,GUITAR CENTER INC,19,45
2022,GULFVIEW VISION ASSOCIATES PA,8,62
2022,GUNDA CORPORATION LLC,39,54
2022,GUNDERSEN LUTHERAN ADMINISTRATIVE,29,62
2022,GUNTER GROUP LLC,10,54
2022,GUO CONSULTING LLC,5,61
2022,GUPTA MEDIA HOLDINGS LLC,40,54
2022,GUSMER ENTERPRISES INC,15,31
2022,GUTCHESS LUMBER CO INC,9,32
2022,GUTHY RENKER LLC,237,54
2022,GUZMAN CONSTRUCTION GROUP INC,3,23
2022,GV MANAGEMENT CO LLC,6,54
2022,GX2 SYSTEMS LLC,10,52
2022,GXO WAREHOUSE COMPANY INC,8,54
2022,GYRUS ACMI INC,5,33
2022,H NU SOLAR LLC DBA HNU ENERGY,2,22
2022,H QUEST VANGUARD INC,23,54
2022,H TOWN TECHNOLOGIES INC,53,54
2022,H W LOCHNER INC,12,54
2022,"H.A. ECKHART & ASSOCIATES, INC.",29,33
2022,H2B INC,5,54
2022,H5 DATA CENTERS LLC,6,56
2022,HABITAT FOR HUMANITY NEW YORK CITY AND WESTCHESTER COUNTY INC,2,62
2022,HACHETTE BOOK GROUP INC,15,51
2022,HACIENDA MEXICAN FOODS LLC,10,31
2022,HACKERONE INC,2,54
2022,HACKLEY SCHOOL,8,61
2022,"HAECO CABIN SOLUTIONS, LLC",16,48
2022,HAEVN LLC,11,54
2022,HAGER GEOSCIENCE INC,2,54
2022,HAGERMAN MUNICIPAL SCHOOLS,31,61
2022,HAIMO AMERICA INC,38,21
2022,HALF MOON MEDICAL INC,5,99
2022,HALFF ASSOCIATES INC,7,54
2022,HALLOAPP INC,2,51
2022,HAMAR QUANDT CO,10,44
2022,HAMILTON COLLEGE,50,61
2022,HAMILTON ZANZE & COMPANY,25,53
2022,HAMISTER GROUP LLC,7,53
2022,HAMLET KARAPETIAN DENTAL CORP DBA FRIENDLY SMILES DENTAL,6,62
2022,HAMPSHIRE HILLS RACQUET AND HEALTH CLUB D/B/A HAMPSHIRE HILLS ATHLETIC CLUB,5,71
2022,HAN TANG REALTY INC,41,53
2022,HANBURY EVANS WRIGHT VLATTAS COMPANY DBA HANBURY,8,54
2022,HANNECARD ROLLER COATINGS INC,34,33
2022,HANWHA ADVANCED MATERIALS AMERICA LLC,113,99
2022,HANWHA Q CELLS AMERICA INC,45,23
2022,HAPPIEST BABY INC,9,42
2022,HAPPIEST MINDS TECHNOLOGIES LTD,62,54
2022,HAPPY SMILES LLC,12,62
2022,HARBISONWALKER INTERNATIONAL,5,99
2022,HARBOR DESIGNS & MANUFACTURING LLC,9,54
2022,HARDESTY HANOVER LLC,25,54
2022,HARDING LOEVNER LP,5,52
2022,HARDINGER TRANSFER CO DBA TEAM,5,49
2022,HARKEN INCORPORATED,1,33
2022,HARLAND CLARKE CORP,19,52
2022,HARMAN CONNECTED SERVICES INC,39,54
2022,HARMON INC,8,23
2022,HARMONI INTL SPICE INC,5,42
2022,HARNESS INC,72,42
2022,HARRENS LAB INC,16,54
2022,HARRIS COUNTY,12,92
2022,HARRIS FREEMAN & CO INC,8,33
2022,HARRIS LOCAL GOVERNMENT SOLUTIONS INC,15,54
2022,HARSHWAL & COMPANY LLP,3,54
2022,HARTFORD HEALTHCARE CORPORATION,6,55
2022,HARTFORD HEALTHCARE MEDICAL GROUP,88,62
2022,HARVARD BIOSCIENCE INC,15,33
2022,HARVARD PILGRIM HEALTH CARE INC,28,52
2022,HARVARD SOFT INC,14,54
2022,HARVEST IP LAW LLP,18,54
